Date,NFLX_AdjClose,GLD_NAV
2008-03-06,4.374286,96.38827
2008-03-07,4.465714,95.992342
2008-03-10,4.744286,95.668353
2008-03-11,4.725714,95.741343
2008-03-12,4.862857,96.283241
2008-03-13,4.887143,98.207183
2008-03-14,4.751429,99.045208
2008-03-17,4.712857,99.807014
2008-03-18,5.0,99.361692
2008-03-19,4.981429,94.597489
2008-03-20,5.177143,91.363438
2008-03-24,5.452857,91.359433
2008-03-25,5.302857,91.457151
2008-03-26,5.408571,93.430521
2008-03-27,5.194286,93.429498
2008-03-28,5.084286,92.194496
2008-03-31,4.95,92.117426
2008-04-01,5.215714,87.600059
2008-04-02,5.192857,87.821215
2008-04-03,5.332857,88.461921
2008-04-04,5.172857,89.349415
2008-04-07,5.128571,91.41956
2008-04-08,5.271429,90.283299
2008-04-09,5.202857,90.479678
2008-04-10,5.224286,91.564212
2008-04-11,5.072857,91.538538
2008-04-14,5.111429,91.412173
2008-04-15,5.211429,91.731895
2008-04-16,5.567143,93.235823
2008-04-17,5.814286,93.333486
2008-04-18,5.508571,89.656477
2008-04-21,5.617143,90.6157
2008-04-22,4.285714,90.565365
2008-04-23,4.465714,88.640014
2008-04-24,4.717143,88.342985
2008-04-25,4.851429,87.94727
2008-04-28,4.722857,87.845691
2008-04-29,4.597143,86.808516
2008-04-30,4.568571,85.919376
2008-05-01,4.428571,84.142056
2008-05-02,4.442857,84.190478
2008-05-05,4.428571,84.18771
2008-05-06,4.42,86.802011
2008-05-07,4.308571,85.641483
2008-05-08,4.307143,86.504054
2008-05-09,4.388571,86.404453
2008-05-12,4.387143,87.141512
2008-05-13,4.38,85.315472
2008-05-14,4.342857,85.462517
2008-05-15,4.275714,86.916719
2008-05-16,4.522857,88.469559
2008-05-19,4.425714,89.403859
2008-05-20,4.518571,90.192107
2008-05-21,4.527143,91.029673
2008-05-22,4.53,91.004012
2008-05-23,4.458571,91.471617
2008-05-27,4.575714,89.420556
2008-05-28,4.445714,89.000301
2008-05-29,4.335714,87.07559
2008-05-30,4.337143,87.345931
2008-06-02,4.412857,87.589691
2008-06-03,4.552857,86.700857
2008-06-04,4.624286,87.119181
2008-06-05,4.738571,86.649626
2008-06-06,4.545714,87.807845
2008-06-09,4.447143,88.372034
2008-06-10,4.375714,86.571216
2008-06-11,4.318571,86.397679
2008-06-12,4.43,85.016025
2008-06-13,4.602857,85.384924
2008-06-16,4.56,87.576448
2008-06-17,4.471429,86.909792
2008-06-18,4.311429,87.500566
2008-06-19,4.585714,89.028238
2008-06-20,4.485714,89.471057
2008-06-23,4.23,86.854657
2008-06-24,4.142857,87.691978
2008-06-25,4.228571,87.025329
2008-06-26,4.111429,89.662471
2008-06-27,3.82,90.647693
2008-06-30,3.724286,91.704872
2008-07-01,3.871429,92.418858
2008-07-02,3.892857,92.195951
2008-07-03,3.897143,92.071668
2008-07-07,4.035714,90.366966
2008-07-08,4.058571,90.784982
2008-07-09,4.088571,91.400174
2008-07-10,3.978571,92.606898
2008-07-11,3.887143,94.898097
2008-07-14,3.972857,95.412566
2008-07-15,3.958571,97.186115
2008-07-16,4.015714,96.347047
2008-07-17,3.968571,95.162928
2008-07-18,3.871429,94.595001
2008-07-21,3.907143,94.665832
2008-07-22,3.888571,94.763383
2008-07-23,3.997143,91.311725
2008-07-24,3.818571,91.45861
2008-07-25,3.978571,90.718182
2008-07-28,4.09,91.01097
2008-07-29,4.434286,90.34449
2008-07-30,4.361429,88.445642
2008-07-31,4.412857,90.465768
2008-08-01,4.174286,89.922532
2008-08-04,4.261429,89.254093
2008-08-05,4.27,86.911605
2008-08-06,4.285714,86.664175
2008-08-07,4.351429,85.874496
2008-08-08,4.435714,84.000324
2008-08-11,4.6,83.997562
2008-08-12,4.401429,80.572019
2008-08-13,4.451429,80.645048
2008-08-14,4.548571,80.594889
2008-08-15,4.465714,77.489672
2008-08-18,4.37,78.44799
2008-08-19,4.301429,77.708003
2008-08-20,4.36,80.368019
2008-08-21,4.285714,82.116412
2008-08-22,4.378571,81.179281
2008-08-25,4.277143,81.176612
2008-08-26,4.298571,81.471375
2008-08-27,4.377143,81.470482
2008-08-28,4.445714,82.578284
2008-08-29,4.405714,82.059988
2008-09-02,4.405714,78.656405
2008-09-03,4.415714,79.148296
2008-09-04,4.267143,79.369169
2008-09-05,4.237143,79.639316
2008-09-08,4.307143,79.587422
2008-09-09,4.105714,77.000598
2008-09-10,4.107143,76.408678
2008-09-11,4.118571,72.959879
2008-09-12,4.207143,73.894955
2008-09-15,4.015714,76.330727
2008-09-16,4.065714,76.7732
2008-09-17,4.122857,80.07255
2008-09-18,4.434286,84.997264
2008-09-19,4.562857,85.587402
2008-09-22,4.53,87.554806
2008-09-23,4.504286,88.538944
2008-09-24,4.538571,88.242446
2008-09-25,4.71,87.502659
2008-09-26,4.695714,88.831576
2008-09-29,4.514286,89.124184
2008-09-30,4.411429,87.10379
2008-10-01,4.291429,86.659549
2008-10-02,4.185714,83.900375
2008-10-03,4.138571,81.535263
2008-10-06,3.784286,86.211749
2008-10-07,3.187143,86.33394
2008-10-08,3.248571,88.967246
2008-10-09,3.277143,86.996741
2008-10-10,3.47,88.669888
2008-10-13,3.628571,81.8721
2008-10-14,3.434286,81.969679
2008-10-15,3.215714,83.396689
2008-10-16,3.35,79.013572
2008-10-17,3.328571,77.240125
2008-10-20,3.4,78.271591
2008-10-21,2.978571,76.005768
2008-10-22,2.957143,73.247586
2008-10-23,2.97,70.88334
2008-10-24,2.707143,70.143985
2008-10-27,2.562857,71.914267
2008-10-28,2.938571,71.913479
2008-10-29,3.108571,75.211671
2008-10-30,3.254286,74.349173
2008-10-31,3.537143,71.935671
2008-11-03,3.337143,71.81021
2008-11-04,3.432857,72.966528
2008-11-05,3.284286,74.196691
2008-11-06,3.068571,74.269735
2008-11-07,3.122857,72.373239
2008-11-10,3.075714,74.118827
2008-11-11,3.145714,72.222332
2008-11-12,2.957143,71.335247
2008-11-13,3.48,70.226999
2008-11-14,3.147143,73.573239
2008-11-17,3.035714,72.241861
2008-11-18,3.064286,72.634835
2008-11-19,2.935714,74.996634
2008-11-20,2.674286,72.633219
2008-11-21,2.855714,76.225533
2008-11-24,3.172857,80.948208
2008-11-25,3.09,80.750438
2008-11-26,3.267143,79.962023
2008-11-28,3.282857,80.157151
2008-12-01,3.148571,76.561414
2008-12-02,3.315714,76.757457
2008-12-03,3.401429,75.40305
2008-12-04,3.31,76.091312
2008-12-05,3.61,73.70401
2008-12-08,3.644286,75.497588
2008-12-09,4.012857,75.545966
2008-12-10,4.068571,78.940319
2008-12-11,4.02,81.448936
2008-12-12,4.072857,81.325029
2008-12-15,4.07,81.27315
2008-12-16,4.092857,82.477793
2008-12-17,4.112857,85.601432
2008-12-18,4.034286,84.148937
2008-12-19,3.955714,82.229007
2008-12-22,3.988571,83.530245
2008-12-23,3.878571,82.988071
2008-12-24,3.915714,82.322889
2008-12-26,4.065714,82.321085
2008-12-29,3.99,86.599241
2008-12-30,4.094286,85.564983
2008-12-31,4.27,85.096595
2009-01-02,4.267143,86.029629
2009-01-05,4.562857,83.960182
2009-01-06,4.705714,83.442607
2009-01-07,4.672857,83.466295
2009-01-08,4.735714,84.178853
2009-01-09,4.608571,83.341734
2009-01-12,4.458571,81.346878
2009-01-13,4.42,81.296799
2009-01-14,4.22,80.804027
2009-01-15,4.517143,79.671818
2009-01-16,4.465714,82.007373
2009-01-20,4.261429,83.922109
2009-01-21,4.384286,83.527687
2009-01-22,4.405714,84.58431
2009-01-23,4.348571,86.132793
2009-01-26,4.307143,89.523895
2009-01-27,4.974286,88.268634
2009-01-28,5.165714,88.046324
2009-01-29,5.268571,87.750234
2009-01-30,5.162857,90.429978
2009-02-02,5.278571,90.304037
2009-02-03,5.248571,88.950403
2009-02-04,5.264286,88.998615
2009-02-05,5.352857,90.473248
2009-02-06,5.285714,89.783844
2009-02-09,5.277143,88.010688
2009-02-10,5.167143,89.460305
2009-02-11,5.167143,92.237553
2009-02-12,5.418571,92.752848
2009-02-13,5.505714,91.989669
2009-02-17,5.317143,95.181786
2009-02-18,5.285714,94.787371
2009-02-19,5.298571,96.408986
2009-02-20,5.257143,97.243841
2009-02-23,5.082857,96.921031
2009-02-24,5.151429,96.772455
2009-02-25,5.112857,96.205924
2009-02-26,5.111429,92.074483
2009-02-27,5.177143,93.597783
2009-03-02,4.907143,92.144153
2009-03-03,5.194286,89.832093
2009-03-04,5.387143,89.314811
2009-03-05,5.414286,89.756373
2009-03-06,5.454286,92.017268
2009-03-09,5.5,90.809891
2009-03-10,5.5,88.621399
2009-03-11,5.355714,88.423799
2009-03-12,5.708571,90.954425
2009-03-13,5.624286,91.223792
2009-03-16,5.522857,90.385123
2009-03-17,5.827143,89.990877
2009-03-18,5.945714,87.802406
2009-03-19,5.93,94.019781
2009-03-20,5.95,93.772968
2009-03-23,6.2,93.302898
2009-03-24,6.202857,90.794891
2009-03-25,5.937143,91.310038
2009-03-26,5.964286,92.218432
2009-03-27,5.668571,90.816463
2009-03-30,6.004286,91.206728
2009-03-31,6.131429,90.075131
2009-04-01,6.124286,90.860647
2009-04-02,6.161429,88.229783
2009-04-03,6.152857,88.941584
2009-04-06,6.357143,85.523424
2009-04-07,6.242857,86.456148
2009-04-08,6.325714,86.479771
2009-04-09,6.707143,86.527963
2009-04-13,7.06,86.52417
2009-04-14,6.828571,87.211183
2009-04-15,6.655714,87.554208
2009-04-16,6.895714,86.521307
2009-04-17,6.975714,85.537555
2009-04-20,7.087143,86.173567
2009-04-21,6.657143,87.327419
2009-04-22,6.554286,87.05619
2009-04-23,6.474286,88.185462
2009-04-24,6.104286,89.167302
2009-04-27,6.624286,89.16437
2009-04-28,6.597143,87.541764
2009-04-29,6.461429,88.253338
2009-04-30,6.472857,86.778163
2009-05-01,6.354286,86.900062
2009-05-04,6.42,86.897205
2009-05-05,6.444286,89.402408
2009-05-06,6.141429,89.401428
2009-05-07,5.71,89.621507
2009-05-08,5.745714,89.10472
2009-05-11,5.657143,89.691282
2009-05-12,5.761429,90.083294
2009-05-13,5.378571,90.770047
2009-05-14,5.297143,90.891863
2009-05-15,5.5,91.308423
2009-05-18,5.538571,90.470308
2009-05-19,5.661429,90.837749
2009-05-20,5.75,92.28592
2009-05-21,5.587143,92.088412
2009-05-22,5.542857,94.273434
2009-05-26,5.727143,92.820138
2009-05-27,5.561429,93.408611
2009-05-28,5.505714,94.070764
2009-05-29,5.631429,95.813641
2009-06-01,5.848571,96.424543
2009-06-02,5.881429,96.251552
2009-06-03,5.785714,95.931192
2009-06-04,5.815714,95.340653
2009-06-05,5.598571,94.479938
2009-06-08,5.544286,92.684359
2009-06-09,5.572857,93.88651
2009-06-10,5.408571,93.664491
2009-06-11,5.391429,93.049604
2009-06-12,5.405714,92.041853
2009-06-15,5.451429,91.547738
2009-06-16,5.404286,91.718616
2009-06-17,5.771429,91.373849
2009-06-18,5.901429,92.355025
2009-06-19,5.941429,91.83837
2009-06-22,5.792857,90.263867
2009-06-23,5.652857,90.410204
2009-06-24,5.655714,91.66149
2009-06-25,5.872857,92.028802
2009-06-26,5.767143,92.494328
2009-06-29,5.885714,91.852871
2009-06-30,5.905714,91.753647
2009-07-01,5.802857,92.120959
2009-07-02,5.702857,91.260541
2009-07-06,5.682857,90.765691
2009-07-07,5.542857,90.715603
2009-07-08,5.528571,90.125488
2009-07-09,5.707143,89.510832
2009-07-10,5.724286,89.632585
2009-07-13,6.027143,89.187797
2009-07-14,6.185714,90.782357
2009-07-15,6.344286,92.082342
2009-07-16,6.304286,91.786771
2009-07-17,6.305714,92.031233
2009-07-20,6.402857,93.525561
2009-07-21,6.397143,93.033601
2009-07-22,6.468571,93.081675
2009-07-23,6.637143,93.252483
2009-07-24,6.028571,93.398742
2009-07-27,5.957143,93.739327
2009-07-28,6.048571,92.682786
2009-07-29,6.1,91.380786
2009-07-30,6.23,91.527066
2009-07-31,6.277143,92.164284
2009-08-03,6.424286,94.198651
2009-08-04,6.311429,94.271259
2009-08-05,6.33,94.270226
2009-08-06,6.214286,94.61285
2009-08-07,6.428571,93.826311
2009-08-10,6.542857,92.743159
2009-08-11,6.584286,92.521292
2009-08-12,6.611429,92.961979
2009-08-13,6.611429,93.574433
2009-08-14,6.355714,93.573407
2009-08-17,6.158571,91.533602
2009-08-18,6.221429,91.753449
2009-08-19,6.41,92.537688
2009-08-20,6.425714,92.291285
2009-08-21,6.442857,93.468141
2009-08-24,6.331429,93.366913
2009-08-25,6.351429,93.267734
2009-08-26,6.281429,92.285154
2009-08-27,6.25,92.529532
2009-08-28,6.317143,93.755465
2009-08-31,6.232857,93.752383
2009-09-01,6.021429,93.702277
2009-09-02,5.968571,94.658269
2009-09-03,5.755714,96.448573
2009-09-04,5.85,97.036447
2009-09-08,5.925714,98.18511
2009-09-09,6.175714,98.061383
2009-09-10,6.214286,97.20175
2009-09-11,6.094286,98.917801
2009-09-14,6.182857,98.031461
2009-09-15,6.424286,97.711493
2009-09-16,6.685714,99.648311
2009-09-17,6.634286,99.917051
2009-09-18,6.771429,99.278171
2009-09-21,6.785714,97.803095
2009-09-22,6.818571,99.470071
2009-09-23,6.692857,99.101029
2009-09-24,6.66,99.050883
2009-09-25,6.608571,97.259096
2009-09-28,6.567143,97.280428
2009-09-29,6.608571,97.058591
2009-09-30,6.595714,97.670781
2009-10-01,6.374286,98.552796
2009-10-02,6.388571,98.429065
2009-10-05,6.488571,98.62207
2009-10-06,6.595714,101.883496
2009-10-07,6.607143,102.029561
2009-10-08,6.577143,102.494365
2009-10-09,6.701429,103.130821
2009-10-12,6.58,103.838576
2009-10-13,6.641429,103.714826
2009-10-14,6.867143,103.909868
2009-10-15,7.192857,103.320195
2009-10-16,6.998571,102.730528
2009-10-19,7.114286,103.021418
2009-10-20,6.994286,104.123791
2009-10-21,6.835714,103.337937
2009-10-22,7.09,103.263238
2009-10-23,7.841429,104.120386
2009-10-26,7.881429,103.356772
2009-10-27,7.748571,101.639081
2009-10-28,7.648571,101.172044
2009-10-29,7.902857,102.029215
2009-10-30,7.635714,101.979052
2009-11-02,7.685714,104.133662
2009-11-03,7.678571,104.034431
2009-11-04,7.737143,106.877873
2009-11-05,8.055714,106.778612
2009-11-06,7.98,107.537385
2009-11-09,8.171429,108.514422
2009-11-10,8.342857,107.998433
2009-11-11,8.491429,109.345535
2009-11-12,8.312857,109.295308
2009-11-13,8.475714,108.239996
2009-11-16,8.494286,110.785923
2009-11-17,8.678571,111.25048
2009-11-18,8.732857,112.646575
2009-11-19,8.608571,111.32157
2009-11-20,8.567143,111.761607
2009-11-23,8.625714,114.650617
2009-11-24,8.524286,114.036504
2009-11-25,8.46,115.653194
2009-11-27,8.264286,114.351403
2009-11-30,8.375714,115.254669
2009-12-01,8.318571,116.895857
2009-12-02,8.428571,118.855712
2009-12-03,8.284286,118.486696
2009-12-04,8.032857,116.671882
2009-12-07,7.987143,111.987216
2009-12-08,7.988571,112.402607
2009-12-09,7.994286,111.837714
2009-12-10,8.105714,110.611138
2009-12-11,7.957143,110.1688
2009-12-14,8.058571,110.140671
2009-12-15,8.131429,109.967915
2009-12-16,7.868571,111.486144
2009-12-17,7.675714,109.47535
2009-12-18,7.61,108.248801
2009-12-21,7.708571,108.34327
2009-12-22,7.658571,106.234487
2009-12-23,8.121429,106.355858
2009-12-24,8.127143,108.241725
2009-12-28,8.191429,108.23698
2009-12-29,8.14,108.382836
2009-12-30,7.947143,106.568136
2009-12-31,7.87,108.184425
2010-01-04,7.64,109.895166
2010-01-05,7.358571,110.065511
2010-01-06,7.617143,110.725992
2010-01-07,7.485714,110.749286
2010-01-08,7.614286,110.405086
2010-01-11,7.604286,112.973853
2010-01-12,7.481429,112.801122
2010-01-13,7.708571,110.447979
2010-01-14,7.284286,111.524726
2010-01-15,7.278571,110.519043
2010-01-19,7.314286,111.004172
2010-01-20,7.32,109.753504
2010-01-21,7.312857,108.576347
2010-01-22,7.27,106.19875
2010-01-25,7.018571,107.297716
2010-01-26,7.135714,107.100547
2010-01-27,7.281429,107.246368
2010-01-28,9.005714,106.583718
2010-01-29,8.892857,105.651587
2010-02-01,8.718571,106.432083
2010-02-02,8.835714,108.831823
2010-02-03,8.85,109.247114
2010-02-04,8.62,106.111067
2010-02-05,8.691429,103.63631
2010-02-08,8.7,104.220687
2010-02-09,8.875714,104.929785
2010-02-10,8.784286,104.757198
2010-02-11,9.051429,105.417308
2010-02-12,9.025714,105.979446
2010-02-16,9.265714,109.232089
2010-02-17,9.215714,109.598257
2010-02-18,9.442857,109.499092
2010-02-19,9.521429,108.983581
2010-02-22,9.324286,109.224908
2010-02-23,9.192857,108.415507
2010-02-24,9.241429,108.022463
2010-02-25,9.372857,107.188584
2010-02-26,9.435714,108.534416
2010-03-01,9.957143,109.094141
2010-03-02,9.854286,110.317497
2010-03-03,9.65,111.295927
2010-03-04,9.715714,111.098834
2010-03-05,9.664286,111.146585
2010-03-08,9.811429,110.237017
2010-03-09,9.991429,109.256442
2010-03-10,10.182857,109.720444
2010-03-11,10.17,108.103286
2010-03-12,9.997143,108.322459
2010-03-15,9.942857,108.123024
2010-03-16,10.09,110.129541
2010-03-17,10.131429,109.834524
2010-03-18,10.077143,109.931257
2010-03-19,10.064286,108.240645
2010-03-22,10.412857,107.429109
2010-03-23,10.422857,107.844162
2010-03-24,10.338571,106.790163
2010-03-25,10.505714,107.00935
2010-03-26,10.614286,107.350954
2010-03-29,10.557143,108.424726
2010-03-30,10.722857,108.374569
2010-03-31,10.534286,109.20584
2010-04-01,10.714286,109.988133
2010-04-05,11.427143,109.983312
2010-04-06,11.91,110.888017
2010-04-07,11.39,111.792712
2010-04-08,11.69,112.379104
2010-04-09,11.774286,112.818447
2010-04-12,11.882857,113.426648
2010-04-13,12.34,112.397397
2010-04-14,12.51,112.934646
2010-04-15,12.404286,113.006837
2010-04-16,12.187143,112.711882
2010-04-19,12.114286,111.215116
2010-04-20,12.438571,112.046095
2010-04-21,12.425714,111.873532
2010-04-22,14.321429,110.96668
2010-04-23,14.247143,111.528421
2010-04-26,15.452857,112.993338
2010-04-27,14.581429,112.502573
2010-04-28,14.198571,113.627252
2010-04-29,14.738571,114.188962
2010-04-30,14.128571,115.411523
2010-05-03,14.57,115.407729
2010-05-04,14.194286,115.969418
2010-05-05,14.032857,114.010047
2010-05-06,13.852857,115.991369
2010-05-07,13.012857,117.654466
2010-05-10,13.928571,117.087808
2010-05-11,14.26,119.631312
2010-05-12,15.404286,121.098147
2010-05-13,15.715714,121.09682
2010-05-14,14.365714,120.997617
2010-05-17,15.192857,120.944701
2010-05-18,14.572857,119.059263
2010-05-19,14.372857,116.929156
2010-05-20,13.57,116.634247
2010-05-21,14.21,115.433989
2010-05-24,14.517143,116.139794
2010-05-25,15.0,117.23962
2010-05-26,14.971429,118.584111
2010-05-27,15.551429,118.484937
2010-05-28,15.878571,118.141077
2010-06-01,15.327143,120.11786
2010-06-02,15.825714,118.868642
2010-06-03,15.978571,118.867339
2010-06-04,15.682857,117.740487
2010-06-07,15.594286,118.861785
2010-06-08,15.761429,121.893546
2010-06-09,16.49,120.669202
2010-06-10,16.951429,119.10243
2010-06-11,17.241428,119.345726
2010-06-14,18.115713,119.708704
2010-06-15,17.642857,119.829693
2010-06-16,17.809999,120.757865
2010-06-17,17.98,121.783867
2010-06-18,18.059999,122.858778
2010-06-21,16.998571,122.707978
2010-06-22,16.632856,120.896584
2010-06-23,16.824286,119.965775
2010-06-24,16.464287,120.918398
2010-06-25,16.854286,122.653745
2010-06-28,16.80143,123.334594
2010-06-29,16.082857,120.740475
2010-06-30,15.521429,121.668633
2010-07-01,15.665714,120.688898
2010-07-02,15.297143,117.507768
2010-07-06,15.324286,116.866649
2010-07-07,16.927143,116.694148
2010-07-08,16.71143,116.717329
2010-07-09,16.790001,118.20761
2010-07-12,17.054285,117.88585
2010-07-13,17.274286,118.911534
2010-07-14,17.571428,118.029966
2010-07-15,17.30143,118.126479
2010-07-16,16.912857,116.291299
2010-07-19,16.985714,115.480566
2010-07-20,17.19857,115.674915
2010-07-21,17.092857,116.50501
2010-07-22,14.794286,117.286192
2010-07-23,15.385714,116.40464
2010-07-26,14.684286,115.71616
2010-07-27,14.87,114.198876
2010-07-28,14.33,113.121741
2010-07-29,14.002857,113.658446
2010-07-30,14.65,114.292953
2010-08-02,14.554286,116.196453
2010-08-03,14.915714,116.097371
2010-08-04,15.447143,117.269796
2010-08-05,15.79,116.584092
2010-08-06,16.902857,118.073869
2010-08-09,16.700001,117.60556
2010-08-10,17.85857,116.577643
2010-08-11,18.067142,117.847429
2010-08-12,19.007143,118.579443
2010-08-13,18.894285,118.700361
2010-08-16,19.602858,119.600869
2010-08-17,18.995714,119.843993
2010-08-18,17.957144,119.060488
2010-08-19,18.32,120.574679
2010-08-20,18.565714,119.595619
2010-08-23,18.128571,119.836122
2010-08-24,17.325714,119.443713
2010-08-25,17.75,120.957899
2010-08-26,17.977142,120.907686
2010-08-27,18.014286,120.710814
2010-08-30,17.585714,120.706845
2010-08-31,17.931429,121.781034
2010-09-01,19.272858,121.828587
2010-09-02,19.714287,122.022799
2010-09-03,19.782858,121.23927
2010-09-07,20.255714,122.822201
2010-09-08,20.857143,122.649812
2010-09-09,20.811428,122.648468
2010-09-10,20.879999,121.816345
2010-09-13,21.134287,121.543558
2010-09-14,20.950001,123.668045
2010-09-15,20.445715,123.813297
2010-09-16,20.071428,124.349504
2010-09-17,20.065714,124.494749
2010-09-20,20.412857,125.003784
2010-09-21,21.02857,124.587025
2010-09-22,22.418571,126.393824
2010-09-23,22.924286,126.123658
2010-09-24,23.172857,126.733142
2010-09-27,23.57,126.728976
2010-09-28,23.122856,126.434371
2010-09-29,24.375713,127.752456
2010-09-30,23.165714,127.702186
2010-10-01,22.094286,128.604869
2010-10-04,22.341429,128.331859
2010-10-05,22.308571,129.991458
2010-10-06,21.467142,131.553333
2010-10-07,21.632856,131.405332
2010-10-08,21.377144,131.06192
2010-10-11,21.955713,132.034674
2010-10-12,22.19857,131.740108
2010-10-13,22.087143,133.399671
2010-10-14,21.825714,134.155433
2010-10-15,22.245714,133.592153
2010-10-18,21.857143,133.563334
2010-10-19,21.332857,130.801672
2010-10-20,21.878571,130.800239
2010-10-21,24.67,131.238483
2010-10-22,24.014286,129.185215
2010-10-25,23.834286,130.646561
2010-10-26,25.374287,129.86348
2010-10-27,25.5,129.373526
2010-10-28,25.1,130.251463
2010-10-29,24.795713,131.544645
2010-11-01,23.91,132.297544
2010-11-02,24.515715,131.954122
2010-11-03,24.494286,131.415291
2010-11-04,23.974285,134.882425
2010-11-05,24.014286,136.297689
2010-11-08,24.161428,135.609488
2010-11-09,24.351429,138.782416
2010-11-10,25.267143,135.801829
2010-11-11,25.02,136.581735
2010-11-12,24.714287,135.603495
2010-11-15,24.042856,133.64555
2010-11-16,23.628571,131.739436
2010-11-17,23.811428,130.614738
2010-11-18,24.047144,131.858654
2010-11-19,24.719999,131.100232
2010-11-22,26.902857,132.463363
2010-11-23,26.815714,134.513075
2010-11-24,26.967142,134.023228
2010-11-26,27.414286,132.310987
2010-11-29,28.417143,132.501986
2010-11-30,29.414286,135.088906
2010-12-01,28.591429,135.282774
2010-12-02,27.63143,135.623151
2010-12-03,26.492857,137.037939
2010-12-06,27.638571,138.180736
2010-12-07,27.115713,138.643024
2010-12-08,26.889999,135.272832
2010-12-09,27.292856,135.832795
2010-12-10,27.804285,134.269023
2010-12-13,26.257143,136.583624
2010-12-14,25.492857,136.142735
2010-12-15,25.5,135.579797
2010-12-16,25.950001,133.064008
2010-12-17,25.717142,133.599586
2010-12-20,25.435715,134.718084
2010-12-21,26.605715,135.009535
2010-12-22,26.478571,135.398626
2010-12-23,26.36857,134.078964
2010-12-27,25.715714,134.756565
2010-12-28,26.238571,134.755088
2010-12-29,25.752857,137.878184
2010-12-30,25.685715,137.193173
2010-12-31,25.1,137.655474
2011-01-03,25.487143,137.650948
2011-01-04,25.91,135.525704
2011-01-05,25.675714,133.522535
2011-01-06,25.427143,133.569876
2011-01-07,25.614286,133.422
2011-01-10,26.84,133.539624
2011-01-11,26.664286,134.09941
2011-01-12,26.985714,134.561582
2011-01-13,27.355715,134.828531
2011-01-14,27.354286,133.411727
2011-01-18,27.668571,133.649908
2011-01-19,27.267143,133.892465
2011-01-20,26.428572,131.304362
2011-01-21,26.012857,131.107705
2011-01-24,26.280001,131.054591
2011-01-25,26.677143,129.198588
2011-01-26,26.147142,129.58761
2011-01-27,30.124287,130.220651
2011-01-28,31.139999,128.706276
2011-01-31,30.582857,129.482922
2011-02-01,30.414286,129.920745
2011-02-02,30.18,130.456174
2011-02-03,30.212856,129.576259
2011-02-04,31.438572,132.210294
2011-02-07,31.145714,131.474123
2011-02-08,31.09,133.033908
2011-02-09,31.755714,133.178814
2011-02-10,31.885714,132.03083
2011-02-11,33.009998,133.078332
2011-02-14,35.364285,133.171533
2011-02-15,34.398571,133.926293
2011-02-16,33.959999,133.77846
2011-02-17,33.66143,134.533213
2011-02-18,33.644287,134.970833
2011-02-22,31.657143,136.672488
2011-02-23,30.171429,137.475998
2011-02-24,30.74,137.694039
2011-02-25,30.348572,136.814338
2011-02-28,29.524286,137.639244
2011-03-01,29.232857,138.589111
2011-03-02,29.175714,140.026851
2011-03-03,29.052856,138.65924
2011-03-04,30.102858,139.194243
2011-03-07,29.628571,140.213936
2011-03-08,27.921429,139.11
2011-03-09,27.57,139.576804
2011-03-10,28.574286,137.843772
2011-03-11,29.219999,137.671549
2011-03-14,28.742857,138.71568
2011-03-15,31.015715,136.592459
2011-03-16,30.548571,136.737286
2011-03-17,30.557142,136.906499
2011-03-18,29.914286,138.490176
2011-03-21,30.405714,139.656214
2011-03-22,31.627144,139.069387
2011-03-23,32.722858,140.384781
2011-03-24,32.732857,141.114864
2011-03-25,32.85857,140.040273
2011-03-28,33.902859,138.182228
2011-03-29,33.91143,138.229489
2011-03-30,33.992859,139.00837
2011-03-31,33.968571,140.323766
2011-04-01,34.584286,138.273687
2011-04-04,34.959999,139.976259
2011-04-05,34.889999,139.779626
2011-04-06,34.281429,142.509481
2011-04-07,33.422855,142.31282
2011-04-08,33.55143,143.286442
2011-04-11,32.594288,143.135454
2011-04-12,33.417145,141.427317
2011-04-13,34.107143,142.108394
2011-04-14,33.818569,142.911363
2011-04-15,33.64143,143.982498
2011-04-18,33.332855,145.562432
2011-04-19,34.507141,145.317042
2011-04-20,34.918571,146.339388
2011-04-21,36.031429,146.630339
2011-04-25,35.952858,146.623911
2011-04-26,32.701427,145.988437
2011-04-27,33.708572,147.303331
2011-04-28,33.48143,149.690908
2011-04-29,33.238571,149.689267
2011-05-02,33.884285,149.684346
2011-05-03,33.034286,150.145916
2011-05-04,32.741428,150.21741
2011-05-05,32.901428,147.290214
2011-05-06,32.781429,144.899391
2011-05-09,33.772858,146.406169
2011-05-10,33.947144,147.525658
2011-05-11,34.381428,146.987866
2011-05-12,35.110001,145.182757
2011-05-13,35.217144,146.765322
2011-05-16,33.869999,146.273064
2011-05-17,33.848572,144.102385
2011-05-18,34.648571,145.855564
2011-05-19,34.675713,145.512763
2011-05-20,35.128571,145.291823
2011-05-23,35.404285,147.212402
2011-05-24,35.371429,148.81931
2011-05-25,37.067142,148.744564
2011-05-26,37.67857,147.987417
2011-05-27,37.787144,149.399343
2011-05-31,38.685715,149.733996
2011-06-01,38.18,149.464268
2011-06-02,38.814285,150.023175
2011-06-03,39.099998,150.070274
2011-06-06,37.512856,150.942715
2011-06-07,37.669998,150.551116
2011-06-08,37.465714,149.842692
2011-06-09,37.509998,149.84105
2011-06-10,36.945713,149.011043
2011-06-13,36.745712,148.713779
2011-06-14,37.304287,147.713237
2011-06-15,36.73143,149.051623
2011-06-16,35.614285,148.416533
